Kalinovo - Hrabovo	Poltár	985 01	BC
Kalinovo - Petrovec	Poltár	985 01	BC
Kalná nad Hronom	Levice	935 32	NI
Kalná nad Hronom - Kalná	Levice	935 32	NI
Kalná nad Hronom - Kalnica	Levice	935 32	NI
Kalná Roztoka	Snina	067 72	PV
Kálnica	Nové Mesto n.Váhom	916 37	TC
Kalnište	Svidník	087 01	PV
Kalonda	Lučenec	985 31	BC
Kaloša	Rimavská Sobota	982 52	BC
Kaloša - Nižná Kaloša	Rimavská Sobota	982 52	BC
Kaloša - Vyšná Kaloša	Rimavská Sobota	982 52	BC
Kalša	Košice-okolie	044 18	KI
Kaluža	Michalovce	072 36	KI
Kamanová	Topoľčany	956 12	NI
Kameňany	Revúca	049 62	BC
Kamenec pod Vtáčnikom	Prievidza	972 44	TC
Kamenica	Sabinov	082 71	PV
Kamenica nad Cirochou	Humenné	067 83	PV
Kamenica nad Hronom	Nové Zámky	943 65	NI
Kamenica nad Hronom - Kováčov	Nové Zámky	943 65	NI
Kameničany	Ilava	018 54	TC
Kameničná	Komárno	946 01	NI
Kameničná - Balvany	Komárno	946 01	NI
Kamenín	Nové Zámky	943 57	NI
Kamenná Poruba	Žilina	013 14	ZI
Kamenná Poruba	Vranov nad Topľou	093 03	PV
Kamenné Kosihy	Veľký Krtíš	991 27	BC
Kamenný Most	Nové Zámky	943 58	NI
Kamenný Vrch	Veľký Krtíš	992 01	BC
Kamienka	Humenné	067 83	PV
Kamienka	Stará Ľubovňa	065 32	PV
Kanianka	Prievidza	972 17	TC
Kapince	Nitra	951 24	NI
Kapišová	Svidník	090 01	PV
Kaplna	Senec	900 84	BL
Kapušany	Prešov	082 12	PV
Kapušianske Kľačany	Michalovce	079 01	KI
Karlov Dvor	Trebišov	076 33	KI
Karlová	Martin	038 15	ZI
Karná	Humenné	067 45	PV
Kašov	Trebišov	076 02	KI
Kátlovce	Trnava	919 55	TA
Kátov	Skalica	908 49	TA
Kazimír	Trebišov	076 13	KI
Keblov - Zárieč	Žilina	013 32	ZI
Kecerovce	Košice-okolie	044 47	KI
Kecerovské Kostoľany	Košice-okolie	044 47	KI
Kecerovské Pekľany	Košice-okolie	044 47	KI
Kecerovský Lipovec	Košice-okolie	044 47	KI
Kečkovce	Svidník	090 11	PV
Kečovo	Rožňava	049 55	KI
Kechnec	Košice-okolie	044 58	KI
Kendice	Prešov	082 01	PV
Kesovce	Rimavská Sobota	980 45	BC
Keť	Levice	935 64	NI
Kežmarok	Kežmarok	060 01	PV
Kiarov	Veľký Krtíš	991 06	BC
Kľačany	Hlohovec	920 64	TA
Kľače	Žilina	013 19	ZI
Kľačno	Prievidza	972 15	TC
Kľačno	Ružomberok	034 01	ZI
Kladzany	Vranov nad Topľou	094 21	PV
Kľak	Žarnovica	966 77	BC
Klasov	Nitra	951 53	NI
Kláštor pod Znievom	Martin	038 43	ZI
Kláštor pod Znievom - Lazany	Martin	038 43	ZI
Klátova Nová Ves	Partizánske	958 44	TC
Klátova Nová Ves - Janova Ves	Partizánske	958 44	TC
Klátova Nová Ves - Sádok	Partizánske	958 44	TC
Klčov	Levoča	053 02	PV
Kleňany	Veľký Krtíš	991 10	BC
Klenov	Prešov	082 44	PV
Klenová	Snina	067 72	PV
Klenovec	Rimavská Sobota	980 55	BC
Klieština	Považská Bystrica	018 02	TC
Klin	Námestovo	029 41	ZI
Klin nad Bodrogom	Trebišov	076 31	KI
Klížska Nemá	Komárno	946 19	NI
Klokoč	Detva	962 25	BC
Klokoč - Jašov Vrch	Detva	962 25	BC
Klokočov	Michalovce	072 31	KI
Klokočov	Čadca	023 22	ZI
Klokočov - Hlavice	Čadca	023 22	ZI
Klokočov - Hrubý Buk	Čadca	023 52	ZI
Klokočov - Javorová	Čadca	023 22	ZI
Klokočov - Klin	Čadca	023 22	ZI
Klokočov - Kornica	Čadca	023 22	ZI
Klokočov - Riečky	Čadca	023 22	ZI
Klokočov - Rybárie	Čadca	023 22	ZI
Klokočov - Vrchpredmier	Čadca	023 22	ZI
Klubina	Čadca	023 04	ZI
Kľúčovec	Dunajská Streda	930 07	TA
Kluknava	Gelnica	053 51	KI
Kľušov	Bardejov	086 22	PV
Kľušov - Kľušovská Zábava	Bardejov	086 22	PV
Kmeťovo	Nové Zámky	941 62	NI
Kobeliarovo	Rožňava	049 23	KI
Kobylnice	Svidník	087 01	PV
Kobyly	Bardejov	086 22	PV
Koceľovce	Rožňava	049 35	KI
Kociha	Rimavská Sobota	980 52	BC
Kocurany	Prievidza	972 02	TC
Kočín-Lančár - Kočín	Piešťany	922 04	TA
Kočín-Lančár - Lančár	Piešťany	922 04	TA
Kočovce	Nové Mesto n.Váhom	916 31	TC
Kochanovce	Bardejov	086 46	PV
Kochanovce	Humenné	066 01	PV
Kojatice	Prešov	082 32	PV
Kojatice - Kojatická Dolina	Prešov	082 32	PV
Kojatice - Šarišské Lužianky	Prešov	082 32	PV
Kojšov	Gelnica	055 52	KI
Kokava nad Rimavicou	Poltár	985 05	BC
Kokošovce	Prešov	082 52	PV
Kokošovce - Sigord	Prešov	082 52	PV
Kokšov - Bakša	Košice-okolie	044 13	KI
Kolačkov	Stará Ľubovňa	065 11	PV
Kolačno	Partizánske	958 41	TC
Koláre	Veľký Krtíš	991 09	BC
Kolárovice	Bytča	013 54	ZI
Kolárovice - Babiše	Bytča	013 54	ZI
Kolárovice - Bršlica	Bytča	013 54	ZI
Kolárovice - Čiakov	Bytča	013 54	ZI
Kolárovice - Korytné	Bytča	013 54	ZI
Kolárovice - Slopkov	Bytča	013 54	ZI
Kolárovice - Škoruby	Bytča	013 54	ZI
Kolárovo	Komárno	946 03	NI
Kolárovo - Částa	Komárno	946 03	NI
Kolárovo - Kráľka	Komárno	946 03	NI
Kolárovo - Pačérok	Komárno	946 03	NI
Kolárovo - Veľká Gúta	Komárno	946 03	NI
Kolárovo - Veľký Ostrov	Komárno	946 03	NI
Kolbasov	Snina	067 66	PV
Kolbovce	Stropkov	090 31	PV
Kolibabovce	Sobrance	072 61	KI
Kolíňany	Nitra	951 78	NI
Kolinovce	Spišská Nová Ves	053 42	KI
Kolonica	Snina	067 61	PV
Kolta	Nové Zámky	941 33	NI
Komárany	Vranov nad Topľou	093 01	PV
Komárno	Komárno		NI
Komárno - Čerhát	Komárno	945 04	NI
Komárno - Lándor	Komárno	945 01	NI
Komárno - Malá Iža	Komárno	945 01	NI
Komárno - Nová Osada	Komárno	945 01	NI
Komárno - Pavel	Komárno	945 04	NI
Komárno - Veľký Harčáš	Komárno	945 01	NI
Komárov	Bardejov	086 11	PV
Komárovce	Košice-okolie	044 55	KI
Komjatice	Nové Zámky	941 06	NI
Komjatná	Ružomberok	034 96	ZI
Komjatná - Studničná	Ružomberok	034 96	ZI
Komoča	Nové Zámky	941 21	NI
Koniarovce	Topoľčany	956 13	NI
Konrádovce	Rimavská Sobota	980 32	BC
Konská	Liptovský Mikuláš	032 04	ZI
Konská	Žilina	013 13	ZI
Koňuš	Sobrance	072 63	KI
Kopčany	Skalica	908 48	TA
Kopernica	Žiar nad Hronom	967 01	BC
Koplotovce	Hlohovec	920 01	TA
Koprivnica	Bardejov	086 43	PV
Koprivnica - Dubie	Bardejov	086 45	PV
Kordíky	Banská Bystrica	976 34	BC
Korejovce	Svidník	090 05	PV
Korňa	Čadca	023 21	ZI
Korňa - Nižná Korňa	Čadca	023 21	ZI
Korňa - Vyšná Korňa	Čadca	023 21	ZI
Koromľa	Sobrance	072 62	KI
Korunková	Stropkov	090 31	PV
Korytárky	Detva	962 04	BC
Korytné	Levoča	053 05	PV
Korytnica - kúpele	Ružomberok	034 73	ZI
Kosihovce	Veľký Krtíš	991 25	BC
Kosihy nad Ipľom	Veľký Krtíš	991 11	BC
Kosorín	Žiar nad Hronom	966 24	BC
Kostoľany nad Hornádom	Košice-okolie	044 31	KI
Kostoľany pod Tribečom	Zlaté Moravce	951 77	NI
Kostolec	Považská Bystrica	017 05	TC
Kostolište	Malacky	900 62	BL
Kostolná - Záriečie	Trenčín	913 04	TC
Kostolná pri Dunaji	Senec	903 01	BL
Kostolná Ves	Prievidza	972 26	TC
Kostolné	Myjava	916 13	TC
Kostolné - Babulicov Vrch	Myjava	916 13	TC
Kostolné Kračany	Dunajská Streda	930 03	TA
Kostolné Kračany - Amadeho Kračany	Dunajská Streda	930 03	TA
Kostolné Kračany - Kynceľove Kračany	Dunajská Streda	930 03	TA
Kostolné Kračany - Moravské Kračany	Dunajská Streda	930 03	TA
Kostolné Kračany - Pinkove Kračany	Dunajská Streda	930 03	TA
Kostolné Kračany - Šipošovské Kračany	Dunajská Streda	930 03	TA
Koš	Prievidza	972 41	TC
Koš - Šajby	Prievidza	972 41	TC
Košariská	Myjava	906 15	TC
Košariská - Dolné Košariská	Myjava	906 15	TC
Košariská - Horné Košariská	Myjava	906 15	TC
Košarovce	Humenné	094 06	PV
Košeca	Ilava	018 64	TC
Košeca - Nozdrovice	Ilava	018 64	TC
Košecké Podhradie	Ilava	018 31	TC
Košecké Podhradie - Kopec	Ilava	018 31	TC
Košecké Podhradie - Malé Košecké Podhradie	Ilava	018 31	TC
Košecké Podhradie - Veľké Košecké Podhrad.	Ilava	018 31	TC
Košice	Košice I		KI
Košice - Barca	Košice IV	040 17	KI
Košice - Dargovských hrdinov	Košice III		KI
Košice - Džungľa	Košice I		KI
Košice - Juh	Košice IV		KI
Košice - Kavečany	Košice I	040 01	KI
Košice - Košická Nová Ves	Košice III	040 14	KI
Košice - Krásna	Košice IV	040 18	KI
Košice - Lorinčík	Košice II	040 11	KI
Košice - Luník IX	Košice II		KI
Košice - Myslava	Košice II	040 16	KI
Košice - Nad jazerom	Košice IV		KI
Košice - Pereš	Košice II	040 11	KI
Košice - Poľov	Košice II	040 15	KI
Košice - Sever	Košice I		KI
Košice - Sídlisko KVP	Košice II		KI
Košice - Sídlisko Ťahanovce	Košice I		KI
Košice - Staré Mesto	Košice I	040 01	KI
Košice - Šaca	Košice II	040 15	KI
Košice - Šebastovce	Košice IV	040 17	KI
Košice - Ťahanovce	Košice I	040 13	KI
Košice - Vyšné Opátske	Košice IV	040 01	KI
Košice - Západ	Košice II	040 11	KI
Košice - Železiarne	Košice II	044 54	KI
Košická Belá	Košice-okolie	044 65	KI
Košická Polianka	Košice-okolie	044 41	KI
Košické Oľšany	Košice-okolie	044 42	KI
Košický Klečenov	Košice-okolie	044 45	KI
Koškovce	Humenné	067 12	PV
Košolná	Trnava	919 01	TA
Košťany	Košice-okolie	044 13	KI
Košťany nad Turcom	Martin	038 41	ZI
Košúty	Galanta	925 09	TA
Kotešová	Bytča	013 61	ZI
Kotešová - Buková	Bytča	013 61	ZI
Kotešová - Oblazov	Bytča	013 61	ZI
Kotmanová	Lučenec	985 53	BC
Kotrčiná Lúčka	Žilina	013 02	ZI
Kováčová	Rožňava	049 42	KI
Kováčová	Zvolen	962 37	BC
Kováčovce	Veľký Krtíš	991 06	BC
Kováčovce - Peťov	Veľký Krtíš	991 06	BC
Koválov	Senica	906 03	TA
Koválovec	Skalica	908 63	TA
Kovarce	Topoľčany	956 15	NI
Kozárovce	Levice	935 22	NI
Kozelník	Banská Štiavnica	966 15	BC
Kozí Vrbovok	Krupina	962 41	BC
Kožany	Bardejov	086 12	PV
Kožuchov	Trebišov	076 01	KI
Kožuchovce	Stropkov	090 22	PV
Kračúnovce	Svidník	087 01	PV
Krahule	Žiar nad Hronom	967 01	BC
Krajná Bystrá	Svidník	090 05	PV
Krajná Poľana	Svidník	090 05	PV
Krajná Porúbka	Svidník	090 05	PV
Krajné	Myjava	916 16	TC
Krajné - Luskovica	Myjava	916 16	TC
Krajné - Matejovec	Myjava	916 16	TC
Krajné - Podvrch	Myjava	916 16	TC
Krajné - Zbehy	Myjava	916 16	TC
Krajné - Žadovica	Myjava	916 16	TC
Krajné Čierno	Svidník	090 03	PV
Krakovany	Piešťany	922 02	TA
Kráľ	Rimavská Sobota	980 45	BC
Králiky	Banská Bystrica	976 34	BC
Kráľov Brod	Galanta	925 41	TA
Kráľov Brod - Mačonáš	Galanta	925 41	TA
Kráľov Brod - Slovenské Pole	Galanta	925 41	TA
Kráľova Lehota	Liptovský Mikuláš	032 33	ZI
Kráľova Lehota - Čierny Váh	Liptovský Mikuláš	032 33	ZI
Kráľova Lehota - Svarín	Liptovský Mikuláš	032 33	ZI
Kráľová nad Váhom	Šaľa	925 91	NI
Kráľová pri Senci - Bodov	Senec	903 01	BL
Kráľová pri Senci - okrem časti Bodov	Senec	900 50	BL
Kraľovany	Dolný Kubín	027 51	ZI
Kráľovce	Košice-okolie	044 44	KI
Kráľovce - Krnišov	Krupina	962 65	BC
Kráľovce-Krnišov - Kráľovce	Krupina	962 65	BC
Kráľovce-Krnišov - Krnišov	Krupina	962 65	BC
Kráľovičove Kračany	Dunajská Streda	930 03	TA
Kráľovičove Kračany - Etreho Kračany	Dunajská Streda	930 03	TA
Kráľovičove Kračany - Jastrabie Kračany	Dunajská Streda	930 03	TA
Kráľovičove Kračany - Kľúčiarove Kračany	Dunajská Streda	930 03	TA
Kráľovičove Kračany - Lesné Kračany	Dunajská Streda	930 03	TA
Kráľovský Chlmec	Trebišov	077 01	KI
Kráľovský Chlmec - Fejséš	Trebišov	077 01	KI
Kraskovo	Rimavská Sobota	980 26	BC
Krásna Lúka	Sabinov	082 73	PV
Krásna Ves	Bánovce nad Bebravou	956 53	TC
Krasňany	Žilina	013 03	ZI
Krásno	Partizánske	958 43	TC
Krásno nad Kysucou	Čadca	023 02	ZI
Krásno nad Kysucou - Blažkov	Čadca	023 02	ZI
Krásno nad Kysucou - Kalinov	Čadca	023 02	ZI
Krásno nad Kysucou - Zákysučie	Čadca	023 02	ZI
Krásnohorská Dlhá Lúka	Rožňava	049 45	KI
Krásnohorské Podhradie	Rožňava	049 41	KI
Krásnovce	Michalovce	072 01	KI
Krásny Brod	Medzilaborce	068 01	PV
Kravany	Trebišov	076 61	KI
Kravany	Poprad	059 18	PV
Kravany nad Dunajom	Komárno	946 36	NI
Krčava	Sobrance	072 51	KI
Kremná	Stará Ľubovňa	065 22	PV
Kremnica	Žiar nad Hronom	967 01	BC
Kremnické Bane	Žiar nad Hronom	967 01	BC
Kristy	Sobrance	072 55	KI
Krišľovce	Stropkov	090 31	PV
Krišovská Liesková	Michalovce	079 01	KI
Krišovská Liesková - Krížany	Michalovce	079 01	KI
Krišovská Liesková - Liesková	Michalovce	079 01	KI
Krivá	Dolný Kubín	027 55	ZI
Kriváň	Detva	962 04	BC
Krivany	Sabinov	082 71	PV
Krivé	Bardejov	086 04	PV
Krivec I	Detva	962 05	BC
Krivec II	Detva	962 05	BC
Krivoklát	Ilava	018 52	TC
Krivosúd - Bodovka	Trenčín	913 11	TC
Kríž nad Váhom	Nové Mesto n.Váhom	916 26	TC
Kríže	Bardejov	086 04	PV
Krížová Ves	Kežmarok	059 01	PV
Krížovany	Prešov	082 33	PV
Križovany nad Dudváhom	Trnava	919 24	TA
Krná	Poltár	985 25	BC
Krnča	Topoľčany	956 19	NI
Krokava	Rimavská Sobota	982 67	BC
Krompachy	Spišská Nová Ves	053 42	KI
Krpeľany	Martin	038 54	ZI
Krškany	Levice	934 01	NI
Krškany - Malé Krškany	Levice	934 01	NI
Krškany - Veľké Krškany	Levice	934 01	NI
Krtovce	Topoľčany	956 03	NI
Kručov	Stropkov	090 32	PV
Krupina	Krupina	963 01	BC
Krušetnica	Námestovo	029 54	ZI
Krušinec	Stropkov	091 01	PV
Krušovce	Topoľčany	956 31	NI
Krušovce - Dolné Chlebany	Topoľčany	956 31	NI
Kružlov	Bardejov	086 04	PV
Kružlov - Kružlovská Huta	Bardejov	086 04	PV
Kružlová	Svidník	090 02	PV
Kružná	Rožňava	049 51	KI
Kružno	Rimavská Sobota	979 01	BC
Kšinná	Bánovce nad Bebravou	956 41	TC
Kšinná - Rakovec	Bánovce nad Bebravou	956 41	TC
Kšinná - Závada pod Čiernym vrchom	Bánovce nad Bebravou	956 41	TC
Kubáňovo	Levice	935 75	NI
Kučín	Bardejov	086 12	PV
Kučín	Vranov nad Topľou	094 21	PV
Kuchyňa	Malacky	900 52	BL
Kuklov	Senica	908 78	TA
Kuková	Svidník	086 44	PV
Kukučínov	Levice	937 01	NI
Kukučínov - Malý Pesek	Levice	937 01	NI
Kunerad	Žilina	013 13	ZI
Kunešov	Žiar nad Hronom	967 01	BC
Kunova Teplica	Rožňava	049 32	KI
Kuraľany	Levice	935 64	NI
Kurima	Bardejov	086 12	PV
Kurimany	Levoča	054 01	PV
Kurimka	Svidník	090 16	PV
Kurov	Bardejov	086 04	PV
Kusín	Michalovce	072 32	KI
Kútniky	Dunajská Streda	929 01	TA
Kútniky - Heďbeneéte	Dunajská Streda	929 01	TA
Kútniky - Kolónia	Dunajská Streda	929 01	TA
Kútniky - Kolónia	Dunajská Streda	930 35	TA
Kútniky - Töböréte	Dunajská Streda	929 01	TA
Kúty	Senica	908 01	TA
Kuzmice	Topoľčany	956 21	NI
Kuzmice	Trebišov	076 12	KI
Kuzmice - Dancov Potok	Trebišov	076 12	KI
Kvačany	Prešov	082 41	PV
Kvačany	Liptovský Mikuláš	032 23	ZI
Kvačany - Dlhá Lúka	Liptovský Mikuláš	032 23	ZI
Kvakovce	Vranov nad Topľou	094 02	PV
Kvašov	Púchov	020 62	TC
Kvašov - Močiare	Púchov	020 62	TC
Kvetoslavov	Dunajská Streda	930 41	TA
Kyjatice	Rimavská Sobota	980 54	BC
Kyjov	Stará Ľubovňa	065 48	PV
Kynceľová	Banská Bystrica	974 01	BC
Kysak	Košice-okolie	044 81	KI
Kyselica	Dunajská Streda	930 30	TA
Kysihýbel	Banská Štiavnica	969 01	BC
Kysta	Trebišov	076 02	KI
Kysucké Nové Mesto	Kysucké Nové Mesto		ZI
Kysucké Nové Mesto - Budatínska Lehota	Kysucké Nové Mesto	023 36	ZI
Kysucké Nové Mesto - Oškerda	Kysucké Nové Mesto	023 32	ZI
Kysucký Lieskovec	Kysucké Nové Mesto	023 34	ZI
Láb	Malacky	900 67	BL
Lackov	Krupina	962 44	BC
Lacková	Stará Ľubovňa	065 01	PV
Lackovce	Humenné	066 01	PV
Lada	Prešov	082 12	PV
Ladce	Ilava	018 63	TC
Ladce - Tunežice	Ilava	018 63	TC
Ladice	Zlaté Moravce	951 77	NI
Ladmovce	Trebišov	076 34	KI
Ladomerská Vieska	Žiar nad Hronom	965 01	BC
Ladomerská Vieska - Vieska	Žiar nad Hronom	965 01	BC
Ladomirov	Snina	067 71	PV
Ladomirová	Svidník	090 03	PV
Ladzany	Krupina	962 65	BC
Lakšárska Nová Ves	Senica	908 76	TA
Lakšárska Nová Ves - Mikulášov	Senica	908 76	TA
Lascov	Bardejov	086 45	PV
Laskár	Martin	038 43	ZI
Laskár - Valentová	Martin	038 43	ZI
Lastomír	Michalovce	072 37	KI
Lastovce	Trebišov	076 14	KI
Laškovce	Michalovce	072 01	KI
Látky	Detva	985 45	BC
Látky - Čechánky	Detva	985 45	BC
Látky - Mláky	Detva	985 45	BC
Látky - Nový Svet	Detva	985 45	BC
Látky - Paseky	Detva	985 45	BC
Látky - Polianky	Detva	985 45	BC
Lazany	Prievidza	972 11	TC
Lazisko	Liptovský Mikuláš	032 11	ZI
Lazy pod Makytou	Púchov	020 55	TC
Lazy pod Makytou - Dubková	Púchov	020 55	TC
Lažany	Prešov	082 32	PV
Lednica	Púchov	020 63	TC
Lednické Rovne	Púchov	020 61	TC
Lednické Rovne - Horenická Hôrka	Púchov	020 61	TC
Lednické Rovne - Medné	Púchov	020 61	TC
Lefantovce	Nitra	951 45	NI
Legnava	Stará Ľubovňa	065 46	PV
Lehnice	Dunajská Streda	930 37	TA
Lehnice - Malý Lég	Dunajská Streda	930 37	TA
Lehnice - Masníkovo	Dunajská Streda	930 36	TA
Lehnice - Sása	Dunajská Streda	930 37	TA
Lehnice - Veľký Lég	Dunajská Streda	930 37	TA
Lehota	Nitra	951 36	NI
Lehota nad Rimavicou	Rimavská Sobota	980 53	BC
Lehota pod Vtáčnikom	Prievidza	972 42	TC
Lehota pod Vtáčnikom - Malá Lehota	Prievidza	972 42	TC
Lehota pod Vtáčnikom - Veľká Lehota	Prievidza	972 42	TC
Lehôtka	Lučenec	985 11	BC
Lehôtka pod Brehmi	Žiar nad Hronom	966 01	BC
Lechnica	Kežmarok	059 06	PV
Lekárovce	Sobrance	072 54	KI
Leľa	Nové Zámky	943 65	NI
Leles	Trebišov	076 84	KI
Leles - Kapoňa	Trebišov	076 84	KI
Lemešany	Prešov	082 03	PV
Lenartov	Bardejov	086 06	PV
Lenartovce	Rimavská Sobota	980 44	BC
Lendak	Kežmarok	059 07	PV
Lenka	Rimavská Sobota	980 50	BC
Lentvora	Lučenec	985 13	BC
Leopoldov	Hlohovec	920 41	TA
Lesenice	Veľký Krtíš	991 08	BC
Lesíček	Prešov	082 07	PV
Lesné	Michalovce	071 01	KI
Lesnica	Stará Ľubovňa	065 33	PV
Lešť (vojenský obvod) - Lažteky	Zvolen	962 63	BC
Lešť (vojenský obvod) - Lešť	Zvolen	962 63	BC
Lešť (vojenský obvod) - Vidov Vrch	Zvolen	962 63	BC
Leštiny	Dolný Kubín	026 01	ZI
Letanovce	Spišská Nová Ves	053 13	KI
Letničie	Skalica	908 44	TA
Leváre	Revúca	982 62	BC
Levice	Levice		NI
Levice - Čankov	Levice	934 01	NI
Levice - Géňa	Levice	934 01	NI
Levice - Horša	Levice	934 01	NI
Levice - Kalinčiakovo	Levice	934 01	NI
Levice - Krížny Vrch	Levice	934 01	NI
Levice - Ladislavov Dvor	Levice	934 01	NI
Levice - Malý Kiar	Levice	934 01	NI
Levice - Nixbrod	Levice	934 01	NI
Levkuška	Revúca	982 62	BC
Levoča	Levoča	054 01	PV
Levoča - Levočská Dolina	Levoča	054 01	PV
Levoča - Levočské Lúky	Levoča	054 01	PV
Levoča - Závada	Levoča	054 01	PV
Ležiachov	Martin	038 42	ZI
Libichava	Bánovce nad Bebravou	956 38	TC
Licince	Revúca	049 14	BC
Ličartovce	Prešov	082 03	PV
Liesek	Tvrdošín	027 12	ZI
Lieskov - Dolný Lieskov	Považská Bystrica	018 21	TC
Lieskov - Horný Lieskov	Považská Bystrica	018 21	TC
Lieskov - Podskalie	Považská Bystrica	018 22	TC
Lieskov - Tŕstie	Považská Bystrica	018 22	TC
Lieskovany	Spišská Nová Ves	053 21	KI
Lieskové - Zemianske Lieskové	Trenčín	913 05	TC
Lieskovec	Humenné	067 45	PV
Lieskovec	Zvolen		BC
Liešno	Turčianske Teplice	038 22	ZI
Liešťany	Prievidza	972 27	TC
Liešťany - Dobročná	Prievidza	972 27	TC
Liešťany - Lomnica	Prievidza	972 27	TC
Lietava	Žilina	013 18	ZI
Lietava - Lietavská Závadka	Žilina	013 18	ZI
Lietavská Lúčka	Žilina	013 11	ZI
Lietavská Svinná-Babkov - Babkov	Žilina	013 11	ZI
Lietavská Svinná-Babkov - Lietavská Svinná	Žilina	013 11	ZI
Likavka	Ružomberok	034 95	ZI
Limbach	Pezinok	900 91	BL
Lipany	Sabinov	082 71	PV
Lipník	Prievidza	972 32	TC
Lipníky	Prešov	082 12	PV
Lipníky - Podhrabina	Prešov	082 15	PV
Lipníky - Taľka	Prešov	082 12	PV
Lipová	Bardejov	086 12	PV
Lipová	Nové Zámky	941 02	NI
Lipová - Mlynský Sek	Nové Zámky	941 02	NI
Lipová - Ondrochov	Nové Zámky	941 02	NI
Lipovany	Lučenec	985 31	BC
Lipovce	Prešov	082 36	PV
Lipovce - chaty	Prešov	082 36	PV
Lipovce - Lačnov	Prešov	082 36	PV
Lipovce - Salvátor	Prešov	082 36	PV
Lipové	Komárno	946 14	NI
Lipovec	Rimavská Sobota	980 23	BC
Lipovec	Martin	038 61	ZI
Lipovník	Topoľčany	956 01	NI
Lipovník	Rožňava	049 42	KI
Liptovská Anna	Liptovský Mikuláš	032 23	ZI
Liptovská Kokava	Liptovský Mikuláš	032 44	ZI
Liptovská Lúžna	Ružomberok	034 72	ZI
Liptovská Osada	Ružomberok	034 73	ZI
Liptovská Porúbka	Liptovský Mikuláš	033 01	ZI
Liptovská Sielnica	Liptovský Mikuláš	032 23	ZI
Liptovská Sielnica - Brnice	Liptovský Mikuláš	032 23	ZI
Liptovská Štiavnica	Ružomberok	034 01	ZI
Liptovská Teplá	Ružomberok	034 83	ZI
Liptovská Teplá - Madočany	Ružomberok	034 83	ZI
Liptovská Teplička	Poprad	059 40	PV
Liptovské Beharovce	Liptovský Mikuláš	032 21	ZI
Liptovské Kľačany	Liptovský Mikuláš	032 14	ZI
Liptovské Matiašovce	Liptovský Mikuláš	032 23	ZI
Liptovské Matiašovce - Nižné Matiašovce	Liptovský Mikuláš	032 23	ZI
Liptovské Matiašovce - Vyšné Matiašovce	Liptovský Mikuláš	032 23	ZI
Liptovské Revúce	Ružomberok	034 74	ZI
Liptovské Revúce - Nižná Revúca	Ružomberok	034 74	ZI
Liptovské Revúce - Stredná Revúca	Ružomberok	034 74	ZI
Liptovské Revúce - Vyšná Revúca	Ružomberok	034 74	ZI
Liptovské Sliače	Ružomberok	034 84	ZI
Liptovské Sliače - Nižný Sliač	Ružomberok	034 84	ZI
Liptovské Sliače - Stredný Sliač	Ružomberok	034 84	ZI
Liptovské Sliače - Vyšný Sliač	Ružomberok	034 84	ZI
Liptovský Hrádok	Liptovský Mikuláš	033 01	ZI
Liptovský Hrádok - Dovalovo	Liptovský Mikuláš	033 01	ZI
Liptovský Ján	Liptovský Mikuláš	032 03	ZI
Liptovský Michal	Ružomberok	034 83	ZI
Liptovský Mikuláš	Liptovský Mikuláš		ZI
Liptovský Ondrej	Liptovský Mikuláš	032 04	ZI
Liptovský Peter	Liptovský Mikuláš	033 01	ZI
Liptovský Trnovec	Liptovský Mikuláš	031 01	ZI
Liptovský Trnovec - Beňušovce	Liptovský Mikuláš	031 01	ZI
Lisková	Ružomberok	034 81	ZI
Lišov	Krupina	962 71	BC
Litava	Krupina	962 44	BC
Litmanová	Stará Ľubovňa	065 31	PV
Livina	Partizánske	956 32	TC
Livinské Opatovce	Partizánske	956 32	TC
Livov	Bardejov	086 05	PV
Livovská Huta	Bardejov	086 05	PV
Lodno	Kysucké Nové Mesto	023 34	ZI
Lok	Levice	935 38	NI
Lokca	Námestovo	029 51	ZI
Lom nad Rimavicou	Brezno	976 53	BC
Lom nad Rimavicou - Javorina	Brezno	976 53	BC
Lomná	Námestovo	029 54	ZI
Lomné	Stropkov	090 33	PV
Lomnička	Stará Ľubovňa	065 03	PV
Lontov	Levice	935 75	NI
Lopašov	Skalica	908 63	TA
Lopúchov	Bardejov	086 41	PV
Lopušné Pažite - Lopušná	Kysucké Nové Mesto	023 36	ZI
Lopušné Pažite - Lopušná	Kysucké Nové Mesto	023 36	ZI
Lopušné Pažite - Pažite	Kysucké Nové Mesto	023 36	ZI
Lopušné Pažite - Pažite	Kysucké Nové Mesto	023 36	ZI
Lošonec	Trnava	919 04	TA
Lovce	Zlaté Moravce	951 92	NI
Lovča	Žiar nad Hronom	966 21	BC
Lovčica - Trubín	Žiar nad Hronom	966 23	BC
Lovčica-Trubín - Lovčica	Žiar nad Hronom	966 23	BC
Lovčica-Trubín - Trubín	Žiar nad Hronom	966 23	BC
Lovinobaňa	Lučenec	985 54	BC
Lovinobaňa - Uderiná	Lučenec	985 54	BC
Lozorno	Malacky	900 55	BL
Ložín	Michalovce	072 05	KI
Ľubá	Nové Zámky	943 53	NI
Ľubeľa	Liptovský Mikuláš	032 14	ZI
Lubeník	Revúca	049 18	BC
Ľubica	Kežmarok	059 71	PV
Ľubietová	Banská Bystrica	976 55	BC
Lubina	Nové Mesto n.Váhom	916 12	TC
Ľubiša	Humenné	067 11	PV
